Reference files copied from Stellaris v4.5.0 'Cygnus' (build 8697), released 2026-09-22.
Each line: project file name | path inside the game folder | bytes | sha256
00_scripted_modifiers.txt | common/scripted_modifiers/00_scripted_modifiers.txt | 18494 | be374694257c67a64efd3af7ae5a2af40281fba012eaafbd60770de1131c76c0
00_star_classes.txt | common/star_classes/00_star_classes.txt | 16663 | d58535caad10fe9507885e553a1f3cbb353f9852f11ef6a788176e71fb7eeaef
00_system_types.txt | common/system_types/00_system_types.txt | 6668 | ff04ad7936625e7987f90624218d7c6cf2be3dd7dfeeb7a43d27fa7859b3f6f5
01_blocker_deposits.txt | common/deposits/01_blocker_deposits.txt | 35435 | df9665890f54567b5988857e73baf752f690ad2fc8beb1ab7f543e184e43b11a
01_orbital_deposits.txt | common/deposits/01_orbital_deposits.txt | 30886 | c3ccadf77a8e6b7a55a472b96e0a87c3582b19c9df0dfc2487a2d2ca0b34eb6c
01_origin_civic_modifiers.txt | common/scripted_modifiers/01_origin_civic_modifiers.txt | 232 | 1e67fab00c9a47d023eb0003d22122e04fa300a1e4f3ce94ae70433ba2bc402c
01_planet_classes_apocalypse.txt | common/planet_classes/01_planet_classes_apocalypse.txt | 1519 | 845659ae3d97316671bf91f0bed7266cf40c03422132934f220f3052de448ec4
01_planetary_deposits.txt | common/deposits/01_planetary_deposits.txt | 48360 | 4f96d6db5e7815a0fc6e718ca036ca1c442d88d685a4df860565ee9442ad5397
02_event_planetary_deposits.txt | common/deposits/02_event_planetary_deposits.txt | 40853 | 3b8748e0d6af2ea2717becf736657700f942439d4a191ffd046c464412e74581
02_planet_classes_megacorp.txt | common/planet_classes/02_planet_classes_megacorp.txt | 1147 | b2921de9fb221596121926e8f4a43a5b6ddb166120f67da8b94be10c925efecd
02_sr_deposits.txt | common/deposits/02_sr_deposits.txt | 9228 | d83715423867c31ba7254f9399b59164a5e0c053632f664379145a0dca2ce8ef
03_leviathans_deposits.txt | common/deposits/03_leviathans_deposits.txt | 1188 | 30b33085e251a6dd8bbb25f3a8b5be6e5ebbf63e45c4da10d481a62de0f101bb
03_planet_classes_ancient_relics.txt | common/planet_classes/03_planet_classes_ancient_relics.txt | 934 | e898460a5612aea4fe3bdd91f8156aaf39213a0e9ab1ae755755152d9a1c678c
03_planet_classes_events.txt | common/planet_classes/03_planet_classes_events.txt | 506 | 74a24915d4405a9d6c9b30e5da7aab4857b0cc6f332778c06f02225c3417c3ca
04_distant_stars_deposits.txt | common/deposits/04_distant_stars_deposits.txt | 893 | 5d09a05acb2f1fbf4923ff68665e56c8a09c317e2668877c765eb8c387a9525e
04_planet_classes_grand_archive.txt | common/planet_classes/04_planet_classes_grand_archive.txt | 301 | c189f03af48464827e26eaae0adaba2ca860ed75c96e6f56d2b710d8612a8e38
05_planet_classes_strange_worlds.txt | common/planet_classes/05_planet_classes_strange_worlds.txt | 294 | 7927aa047c1e7040fcbc13564dd0c6593efd4518df913e90be7e3cdda0d5f3a1
05_starting_deposits.txt | common/deposits/05_starting_deposits.txt | 2587 | 3d17972283a39863bd5480d0df9f25091041cab1b4def3b5684bb8fe6cb865cf
06_ancient_relics_deposits.txt | common/deposits/06_ancient_relics_deposits.txt | 7900 | aa16ddabc5d9c84bec1205ebfa7f3f96b26005c7373c943f23f8752515f3815c
06_planet_classes_nomads.txt | common/planet_classes/06_planet_classes_nomads.txt | 3237 | 010b19b193ee84638708af93806fc58cfa0dc3e617ee4608d5e2a9818f6732c7
07_federations_deposits.txt | common/deposits/07_federations_deposits.txt | 16619 | 7ed0b86e42946ba269deaae8bfb14bf07ef20e4d9227310e019b7fad3f652689
08_overlord_deposits.txt | common/deposits/08_overlord_deposits.txt | 4192 | dc66c1fcd840c7ac17aa0e7b899478e6339977aebe142583171165663808a17d
09_first_contact_deposits.txt | common/deposits/09_first_contact_deposits.txt | 3215 | 205578ec576083cb1ced39efea694346bd6919d2331957768ae2c65a9d684af8
10_paragon_deposits.txt | common/deposits/10_paragon_deposits.txt | 4457 | 01db9ad1e24068fe993f26a3abc27231748583ce621d6583f5a165b1a4e93a46
11_astral_planes_deposits.txt | common/deposits/11_astral_planes_deposits.txt | 6432 | 4387b47911d00be3e5b4c02689ed6195dd7bb7d58f321eb40ad83295ebf02e11
12_cosmic_storms_deposits.txt | common/deposits/12_cosmic_storms_deposits.txt | 7643 | a0bbc5014bdb97891aaf2a68c30a931ccb85179e4b0ff2599ab354805f56656c
12_wilderness_deposits.txt | common/deposits/12_wilderness_deposits.txt | 5037 | 79a96cbff1f8b3959415abb7250b0aea079144c505763fc2542fb6190f728d7c
13_machine_age_deposits.txt | common/deposits/13_machine_age_deposits.txt | 12212 | 6dafce3a24b86d6baef9bf0a4aa72daf7b1f42d1a5637aec52772dca0ac5f7d6
14_grand_archive_deposits.txt | common/deposits/14_grand_archive_deposits.txt | 2441 | 1553bed961e48288f59e9937e4f485ba76ac348bd3d0c9ac1fd9f6008b011785
15_biogenesis_deposits.txt | common/deposits/15_biogenesis_deposits.txt | 4449 | 99b6bbee434f0291e971177a1b5d9427874a998d878d85fe5510ed7b6d4ded17
15_infernals_deposits.txt | common/deposits/15_infernals_deposits.txt | 19917 | bd48337c78416127f6480d142810eba48468414cbf10835ccaaec68853a63843
15_shroud_deposits.txt | common/deposits/15_shroud_deposits.txt | 4083 | 22290d20d7905be1c06877c348e0ace3d1618ee44654c2edcce7651cba89b9c7
15_strange_worlds_deposits.txt | common/deposits/15_strange_worlds_deposits.txt | 5226 | 49af005ae1f4585ecd8d1cc26c451448fdf25b6b900afba070013c969447d455
16_extreme_frontiers_deposits.txt | common/deposits/16_extreme_frontiers_deposits.txt | 577 | dbcbfc91d27d8552041a824404c9b4d0b081c315f409939aacc0e7da26265661
17_nomads_deposits.txt | common/deposits/17_nomads_deposits.txt | 7620 | e3a464539814b4228b4705ac3802675d382e28f8aeb3e3c52288fb5921f6a308
99_README_DEPOSITS.txt | common/deposits/99_README_DEPOSITS.txt | 3380 | 8d49f9f6599051912c2558dcc4b520110a268b3cfbdc9110d8eccfc8f2819b0f
ancient_relics_initializers.txt | common/solar_system_initializers/ancient_relics_initializers.txt | 17323 | 5cbce93fe69d3e9aa3d4e99671ddc6156daf013c2e23cc2b60b31aee6cc5d02c
apocalypse_initializers.txt | common/solar_system_initializers/apocalypse_initializers.txt | 1347 | 51b58e44d201060172e02b3f7eaf05eac5a08281dda7199f50a74ee88b0d4700
aquatics_initializers.txt | common/solar_system_initializers/aquatics_initializers.txt | 2057 | ca20d7d6912c599329b01df8e4976c1e055a87ab8cf95e1f2df47934a8fc252d
astral_planes_initializers.txt | common/solar_system_initializers/astral_planes_initializers.txt | 7678 | d6de12f37dc916c4c6a2915d06c667d7eeb568212d1d734feef0a2d2307e8450
biogenesis_initializers.txt | common/solar_system_initializers/biogenesis_initializers.txt | 2388 | f9ed40cbac999955b117b8bf8a4f59ec6ffc825ba156369a616344228fcddbeb
central_crystal_initializers.txt | common/solar_system_initializers/central_crystal_initializers.txt | 1203 | 7d1e78908243ef5f38ef64795ef503cc9e5e3b9e2725c389e0eafc49a5c3a4d6
cosmic_storm_initializers.txt | common/solar_system_initializers/cosmic_storm_initializers.txt | 2654 | 23f52a442992989a17563a321def4578e0b33a183c2ccde91d45a173e4758f13
crisis_initializers.txt | common/solar_system_initializers/crisis_initializers.txt | 22104 | eca35e0115c62f68c86a4ab65abc5678145e6ffc5da7fb38795b579e36df6957
custom_starting_initializers.txt | common/solar_system_initializers/custom_starting_initializers.txt | 18834 | 8d26f616c42c69ae8f83dde1101e15aad635963bef2dbc1b7cfda81a98640367
distant_stars_initializers.txt | common/solar_system_initializers/distant_stars_initializers.txt | 90951 | c646ca9f47c7cf68f5f87034f72808e226b7eed15f030d7d0563ffab8830475f
empire_initializers.txt | common/solar_system_initializers/empire_initializers.txt | 19083 | b344e38ee6a2c66c1a2c3bb0f90c5e52be21cf6e8396c00c27eac8ebe36f269e
example.txt | common/solar_system_initializers/example.txt | 11289 | efa42d2cd0a31ca7b338723dddb841aac989701684365fab98f43412a8570789
extreme_frontiers_initializers.txt | common/solar_system_initializers/extreme_frontiers_initializers.txt | 656 | 5916630931ab9323372b7cd79db14dc21f5d7fe7c61842f477665265ea7424f3
fallen_empire_initializers.txt | common/solar_system_initializers/fallen_empire_initializers.txt | 125032 | 804c01dd8b168e349ab71b989844d0fb4144cac3a680a56381d2c0369af18cc7
federations_initializers.txt | common/solar_system_initializers/federations_initializers.txt | 60500 | 16b8cf994c5b46b8e08a56f2741f93cffd0b2979702d9a1e53914ae9c5356bfd
first_contact_initializers.txt | common/solar_system_initializers/first_contact_initializers.txt | 20706 | 4663854c497a53a8999de2ca1f0c1fbba48e17bd2a59d5d9ab64e2e602492be9
grand_archive_initializers.txt | common/solar_system_initializers/grand_archive_initializers.txt | 9516 | 2082cbb99078afee743c977ba1cab05041b4deb95b3aa9005cb6c015146514cf
hostile_system_initializers.txt | common/solar_system_initializers/hostile_system_initializers.txt | 69842 | a262f5e01e1f46de86caab44b69dfb39c9b1fe00a6dcab3a62af809c8b0c2721
infernals_system_initializers.txt | common/solar_system_initializers/infernals_system_initializers.txt | 8859 | adb3bf68dbda6729e87491055bc682a3d6ab4ef295f12881b4a20e18cc391fe8
initializers_names_l_english.yml | localisation/english/name_lists/initializers_names_l_english.yml | 21833 | fc14e8637cd2f34d792a614bc5038baab013ba742284609f48db06eebf55c6c5
leviathans_system_initializers.txt | common/solar_system_initializers/leviathans_system_initializers.txt | 54416 | 49a27c1ee8a86b2d5daa2ae90e7bbb8f679641447cdd78ba6b31b43349b5e5f9
machine_age_initializers.txt | common/solar_system_initializers/machine_age_initializers.txt | 6214 | 271fbc80f4242af1956bced2dec16f63dd0c87cd1eb3ac91a44e29b6ece5070c
marauder_initializers.txt | common/solar_system_initializers/marauder_initializers.txt | 58312 | 0e6647a032ace4bc351226e537f1889a69af9691cffa716c8bca1ebed74271e4
megacorp_intializers.txt | common/solar_system_initializers/megacorp_intializers.txt | 28324 | 4d067f007397ac1d968aa2d3f4fd12f439f9d8f2c6b7d08b342137313ad08836
mindwarden_initializers.txt | common/solar_system_initializers/mindwarden_initializers.txt | 2916 | 8f240ee75c903fb2811dd80356bbc4516c89e579ebbdeebd35cfc46c79b7e8a5
misc_system_initializers.txt | common/solar_system_initializers/misc_system_initializers.txt | 11105 | 7819ca8c8c9d89153f1e39e76a0e9b75c8ca10da30d35985da630872897158f4
nebula_test_initializers.txt | common/solar_system_initializers/nebula_test_initializers.txt | 4733 | 5c0f9e8d7e14134f71e328b6800d637ad742634e1a44153e94ea2b0254ae0d7e
overlord_initializers.txt | common/solar_system_initializers/overlord_initializers.txt | 71397 | 4f2329727b36e4db7672e816d3e3501abc4df98919519fa0e3cca64dee639b32
paragon_initializers.txt | common/solar_system_initializers/paragon_initializers.txt | 16217 | 17e8d71736192f4a26546a3e8965f221761d3fb7abec78b77f1c412aef76bdad
pre_ftl_initializers.txt | common/solar_system_initializers/pre_ftl_initializers.txt | 32665 | 5b0ea1cb4be4f5196163c114f4fa43af197f9e0fbb98ef71f067d02887667ce5
prescripted_species_systems.txt | common/solar_system_initializers/prescripted_species_systems.txt | 44687 | 1255fde517b762ee13126e29ef5816d0d7f2c8c1ffb579f43c8aff7a6851b4b2
shroud_initializers.txt | common/solar_system_initializers/shroud_initializers.txt | 10543 | 16a3418112e2935fbb6a88a2f83d5714b7f20ad6350a0198ab2548355553ca75
sol_initializers.txt | common/solar_system_initializers/sol_initializers.txt | 82177 | 40779db42e8c19991e3fd8a25ff19f9f2c4a3966b4a53b96e3bdd56fc828595a
special_system_initializers.txt | common/solar_system_initializers/special_system_initializers.txt | 75469 | e0b3af8016b064fc5e48aa5a073a9c32852c9422af5d1d2c8330145e069bb5cd
test_initializers.txt | common/solar_system_initializers/test_initializers.txt | 852 | 4023c2984fc063690b6780cc19cd7a44c4df65f50ee404033f1f66f42d18639d
toxoid_initializers.txt | common/solar_system_initializers/toxoid_initializers.txt | 5787 | 79b63abe0a47708da717bd82294356299a99cce8fbb7225e6527c08f9989b02c
unique_system_initializers.txt | common/solar_system_initializers/unique_system_initializers.txt | 32197 | 49f241320eace00f6da764dddd4c9f9f413b3cc3496f6fbf46b9ed6fca8178ac
unplugged_initializers.txt | common/solar_system_initializers/unplugged_initializers.txt | 25263 | d94d4c00380077dfaf76f9229fd091cc0ad84432efbda9c49719816406aa7ea2
utopia_initializers.txt | common/solar_system_initializers/utopia_initializers.txt | 19400 | 7f7952f39a6a68d50160a947b4c05f6aeb17d9949d98467761ba5c673b88b3af
zroni_legacy_initializers.txt | common/solar_system_initializers/zroni_legacy_initializers.txt | 3171 | 9b9c4618c01b58a12ec6308a6e0128cd9d131d1ec429d9558476889c839a2f38
